,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfLeasedAsset,AreaOfLand,Assets,AssetsCurrent,BankingFeesAndCommissions,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesIncomeStatementInterestExpense,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare37,CommonStockParOrStatedValuePerShare38,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockConvertedToOtherSecurities,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateStatedPercentage,DeferredFinanceCostsCurrentNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsValuationAllowance,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationDepletionAndAmortization,DepreciationExpense,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeStockOwnershipPlanESOPCompensationExpense,FairValueAdjustmentOfWarrants,FinanceLeaseRightOfUseAsset,GainLossOnDerivativeInstrumentsNetPretax,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseOther,InterestPaid,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseDepositLiability,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LineOfCreditFacilityCommitmentFeePercentage,LineOfCreditFacilityInterestRateDuringPeriod,LoansPayableCurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherCostOfOperatingRevenue,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNotesPayableCurrent,PaymentsForDeposits,PaymentsForRepurchaseOfCommonStock,PaymentsOfCapitalDistribution,PaymentsOfStockIssuanceCosts156,PaymentsOfStockIssuanceCosts157,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare160,PreferredStockParOrStatedValuePerShare161,PreferredStockRedemptionAmount,PreferredStockRedemptionDiscount,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement172,ProceedsFromIssuanceOfPrivatePlacement173,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLongTermCapitalLeaseObligations,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises180,ProceedsFromWarrantExercises181,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,Revenues,SaleLeasebackTransactionCurrentPeriodGainRecognized,SaleLeasebackTransactionGrossProceedsInvestingActivities,SellingAndMarketingExpense,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice207,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice208,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice216,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice217,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedDuringPeriodValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,LineOfCreditFacilityCommitmentFeeAmount,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,DebtInstrumentConvertibleBeneficialConversionFeature,EarningsPerShareBasic,EarningsPerShareDiluted,PreferredStockSharesOutstanding,RevenueFromContractWithCustomerIncludingAssessedTax,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,WeightedAverageNumberOfDilutedSharesOutstanding,StockIssuedDuringPeriodSharesOther,DividendsPayableCurrentAndNoncurrent,PreferredStockDiscountOnShares,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,StockIssuedDuringPeriodValueConversionOfUnits,WarrantExercisePriceDecrease,y
42,2898958,,,3068181,,1095458.0,,30506265.0,,,,,,,211808.0,,,,,3891833.0,4886491.0,,,,,,620031.0,,,,,,,3617764.0,,,,,,,25991346.0,25991346.0,,25990.0,,,,,10128144.0,1790713.0,,,,,,,,,,,,71100.0,,,,,,,-2.19,,,,,,,,,,,7736.0,6520451.0,1156036.0,,,,,,235800.0,,348416.0,,-65267.0,,,255877.0,,583189.0,112601.0,,,,,2058012,,,,,,,,,,,7125695.0,3891833.0,5751890.0,,,,,,,,,,-766310.0,-153455.0,,,,,-5930063.0,,,,,,,,,,,,,,,,,,,,7291217.0,,,,,,,,317855.0,,,,,,,,168927.0,,,,425000.0,,,,,,325800.0,,,,258899.0,,,1169635.0,,,,,,,,,-98471352.0,,,,1085999.0,,3851955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
43,2898958,,,3068181,,1095458.0,,30506265.0,,,,,,,211808.0,,,,,6056126.0,,,,,,,,,-1103579.0,,,,,3976877.0,,,,,,,25991346.0,25991346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7736.0,,,,,,,,,,,,,,,,,,,,154497.0,,,2058012,,,,,,,,,,,7125695.0,6056126.0,7125695.0,,,,,,,1231590.0,-264876.0,-2061719.0,,,,,,1032888.0,,,,,,,,,,,,,,,,,,,,,7291217.0,,,,,,,,,,,,,,,,1938226.0,,,,,,,,,,,,,,258899.0,,,1418512.0,,,,,,,,,-109515580.0,857835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17967618.0,,,,,,,,,,,,,,,,,,,,,0
44,2898958,,,3068181,,1095458.0,,,,,,,,,85525.0,,,,,6056126.0,7659914.0,,,,,,400483.0,,-1103579.0,,,,,1716944.0,,,,,,,25991346.0,25991346.0,,31122.0,,,,,45377275.0,3686825.0,,,,,,,,,,,,214333.0,,,,,,,-0.07,,,,,,,,,,,1379.0,1151540.0,2267462.0,,,,,,443783.0,,697504.0,,-44150.0,,,446651.0,,-115387.0,212644.0,,169080.0,,,2058012,,,,,,,,,,,7125695.0,6056126.0,7125695.0,,,,,,,1231590.0,-264876.0,-2061719.0,-7139449.0,-332468.0,,,,,-946978.0,,,,,,,,,,,,,,,,,,,,7291217.0,,,,,,,,375272.0,,0.001,,,,,,1999656.0,,,,425000.0,,,,,,325800.0,,,,258899.0,,,2009324.0,,,,,,,,,-109515580.0,,,,2146389.0,,6966005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
45,3746000,,,4118117,,1033200.0,,37586341.0,,,,,,,556331.0,,,,,6056126.0,7050054.0,,,,,,130422.0,,-587314.0,,,,,9130956.0,,,,,0.001,200000000.0,31123011.0,31123011.0,,34093.0,,,,,28348235.0,1896112.0,,,,,,,,,,,,72204.0,,,,,,,-0.15,,,,,,,,,,,7736.0,1888462.0,1111426.0,,,,,,270254.0,,-521367.0,,-139949.0,,,701777.0,,82228.0,100043.0,,244288.0,,,1045313,,,,,,,,,,,8612546.0,6056126.0,8581469.0,,,,,,,,,-2554253.0,-1554630.0,-179013.0,,,,,-1756456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,473033.0,,,,,,,3400.0,1697199.0,,,,0.0,,,,,,325800.0,,,,,,,1945265.0,,,,,,,,,-109515580.0,,,,1060390.0,,8409108.0,,,,,,,,,,,,,,,,,,,,,433421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
46,4443601,,,4256078,,935308.0,,39126699.0,,,,,,,,,,,,,16537343.0,,,,,,,,-161978.0,,,,,,,,,,0.001,200000000.0,32742958.0,32742958.0,,39573.0,,,,,14948461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324260.0,,,1795245,,,,,,,,,,,9485204.0,,9477361.0,,,,,,,1061737.0,-375272.0,-1146132.0,,,,,,1849250.0,,,,,,,,,,,,,,,,,,,,,4275310.0,,,,,,,,,,0.001,,,100000000.0,,3400.0,1697199.0,,,,,,,,,,,,,,,,,1945265.0,,,,,,,,,-117008988.0,1513578.0,,,,,2449047.0,,,,,,,,,,,,,,,,,,,,,-339653.0,,,,,,,,,,,,,,,19778369.0,,,,,,,,,,,,,,,,,,,,,0
47,4948249,,,3295331,,999218.0,,50006919.0,,,,,,,19667.0,,,,,9090751.0,16537343.0,,,,,,90113.0,,,,,,,9130956.0,,,,,,200000000.0,34093011.0,34093011.0,,39573.0,,,,,40296127.0,5351284.0,,,,,,,,,,,,318328.0,,,,,,,-0.08,,,,,,,,,,,0.0,736922.0,3576692.0,,,,,,845970.0,,469086.0,,276447.0,,,1055992.0,,-209772.0,296382.0,,,,,2367125,,,,,,,,,,,8919177.0,9090751.0,13983663.0,,,,,,,,,,-2549307.0,-500352.0,,,,,-806478.0,,,,,,,,,,,,,,,,,,,,4797537.0,,,,,,,,1174458.0,,0.001,,,100000000.0,,3400.0,1697199.0,,,,0.0,,,,,,,,,,,,,1945265.0,,,,,,,,,-125406196.0,,,,3144914.0,,1721605.0,,,,,,,,,,,,,,,,,,,,,460241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
48,5406541,,,4917081,,1186516.0,,50006919.0,,,,,,,,,,,,11450665.0,16537343.0,,,,,,90113.0,,-121974.0,,,,,9130956.0,,,,,,,39573512.0,39573512.0,,39573.0,,,,,11947892.0,5351284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3576692.0,,,,,,,,,,,,,,,,296382.0,,100784.0,,,2919860,,,,,,,,,,,13983663.0,11450665.0,13983663.0,,,,,,,772977.0,-473033.0,-668505.0,,-500352.0,,,,3425327.0,,,,,,,,,,,,,,,,,,,,,3999478.0,,,,,,,,,,,,,100000000.0,,,,,,,,,,,,,0.0,,,,172521.0,,,,,,,,,,,,-129410274.0,3232846.0,,,3144914.0,,2512640.0,,,,,,,,,,,,,,,,,,,,,460241.0,,,,,,,,,,,,,,,19757832.0,,,,,,,,,,,,,,,,,,,,,0
49,5406541,,,4917081,,1186516.0,,50006919.0,,,,,,,295000.0,,,,,9059378.0,16537343.0,,,,,,90113.0,,,,,,,,,,,,,,39573512.0,39573512.0,,39573.0,,,,,,1664459.0,,,,,,,,,,,,89439.0,,,,,,,-0.18,,,,,,,,,,,,2628152.0,1309230.0,,,,,,847042.0,,1049936.0,,-62258.0,,,-1012699.0,,1559527.0,83738.0,,,,,2919860,,,,,,,,,,,13983663.0,9059378.0,13983663.0,,,,,,,,,,-994677.0,-167884.0,,,,,-5367422.0,,,,,,,,,,,,,,,,,,,,4324412.0,,,,,,,,1356299.0,,,,,100000000.0,,,,,,,,,,,,,0.0,,,,,,,1746995.0,,,,,,,,,,,,,998525.0,,,,,,,,,,,,,,,,,,,,,,,460241.0,,,,,,,,,,,,,,,19757832.0,,,,,,,,,,,,,,,,,,,,,0
50,5406541,,,4917081,,1186516.0,,50006919.0,,,,,,,,,,,,18482608.0,,,,,,,90113.0,,-178396.0,,,,,4497905.0,,,,,,,39573512.0,39573512.0,,,,,,,,1664459.0,,,,,,,,,,,,,,,,,,,-0.18,,,,,,,,,,,,,1309230.0,,,,,,,,,,,,,,,,83738.0,,208462.0,,,2919860,,,,,,,,,,,13983663.0,18482608.0,13983663.0,,,,,,,1349367.0,-1174458.0,-1262887.0,,-167884.0,,,,1576077.0,,,,,,,,,,,,,,,,,,,,,4324412.0,,,,,,,,,,,,,,,0.0,1813557.0,,,,0.0,,,,,,0.0,,,,,,,1682516.0,,,,,,,,,,1719268.0,,,998525.0,,,,,,,,,,,,,,,,,,,,,,,460241.0,,,,,,,,,,,,,,,21508050.0,,,,,,,,,,,,,,,,,,,,,0
51,5406541,,,4917081,,1186516.0,,,,,,,,,275333.0,,,,,18482608.0,15424400.0,,,,,,,,-178396.0,,,,,10419065.0,,,,,,,39573512.0,39573512.0,,41347.0,,,,,,7350394.0,,,,,,,,,,,,180397.0,,,,,,,-0.03,,,,,,,,,,,,739690.0,5413236.0,,,,,,1544643.0,,1187897.0,,-160150.0,,,-262767.0,,1620957.0,367115.0,,,,,2919860,,,,,,,,,,,13983663.0,18482608.0,,,,,,,,1349367.0,,-1262887.0,-3644028.0,-915607.0,,,,,-3610966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,35670.0,,,,,,,0.0,2504360.0,,,,3848800.0,,,,,,3800000.0,,,,16802.0,,,1461790.0,,,,,,,,,,,,,4428572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21508050.0,,,,,,,,,,,,,,,,,,,,,0
52,5381101,,,4621614,,1247168.0,,53932243.0,,,,,,,295000.0,,,,,,14183215.0,,,,,,,,1767366.0,,,,,1531062.0,,,,,0.001,200000000.0,43685592.0,43685592.0,,45585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,,,,,,,,,,,,,,,,,,,430614.0,,,2894362,,,,,,,,,,,11296157.0,,11220278.0,,,,,,,3954673.0,-35670.0,-1812035.0,,,,,,1515836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,100000000.0,,6681.0,1037961.0,,,,,,,,,,,,,,4375000.0,,,1422581.0,,,,,,,,,,1777701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27739496.0,,,,,,,,,,,,,,,,,,,,,0
53,5264425,,,5777018,,1512343.0,,54094848.0,,,,,,,0.0,,,,,17197497.0,14183215.0,,,,,,,,,,,,,1531062.0,,,,,0.001,200000000.0,43685592.0,43685592.0,,45585.0,,,,,,5705823.0,,,,,,,,,,,,270860.0,,,,,,,-0.1,,,,,,,,,,,,840774.0,4315899.0,,,,,,2507583.0,,1848900.0,,91058.0,,,861848.0,,,251485.0,,,,,4249581,,,,,,,,,,,12048253.0,17197497.0,13244041.0,,,,,,,,,,-8281584.0,-546485.0,,,,,-4960824.0,,,,,,,,,,,,,,,,,,,,5107111.0,,,,,,,,244442.0,,0.001,,,100000000.0,,6681.0,,,,,1148248.8,,,,,,,,,,4375000.0,,,1422581.0,,,,,,,,,,,,,3488361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
54,4995768,,,4889660,,1728321.0,,54094848.0,,,,,,,295000.0,,,,,16627803.0,14183215.0,,,,,,193955.0,,3418318.0,,,,,1531062.0,,,,,,200000000.0,45585592.0,45585592.0,,45585.0,,,,,,2753879.0,,,,,,,,,,,,270860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116358.0,,,59828.0,,,4113654,,,,,,,,,,,11646290.0,16627803.0,13244041.0,,,,,,,6889594.0,-210948.0,-2998243.0,,,,,,10133485.0,,,,,,,,,,,,,,,,,,,,,6997928.0,,,,,,,,,,,,,100000000.0,,4454.0,1037961.0,,,,6955798.0,,,,,,,,,,,,,,,,,,,,,,,7088806.0,,,,,,,,,,,,,,,,,,,,,,,,,,3218457.0,,,,,,,,,,,,,,,29467054.0,,,,,,,,,,,,,,,,,,,,,0
55,7055348,,,8458176,,1306106.0,,54094848.0,,,,,,,,,,,,13362708.0,14183215.0,,,,,,,,,,,,,2945924.0,,,,,,,45585592.0,45585592.0,,45585.0,,,,,,7797081.0,,,,,,,,,,,,90463.0,,,,,,,-0.15,,,,,,,,,,,,1897515.0,2087649.0,,,,,,,,,,,,,,,,127836.0,,,,,4407720,,,,,,,,,,,13536623.0,13362708.0,,,,,,,,,,,-1013631.0,-403169.0,,,,,-7772286.0,,,,,,,,,,,,,,,,,,,,6426601.0,,,,,,,,488557.0,,,,,100000000.0,,4454.0,1037961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
56,7055348,,,8458176,,1306106.0,,54094848.0,,,,,,,0.0,,,,,15605796.0,,,,,,,38695.0,,2098540.0,,,,,2257502.0,,,,,,5171612.0,45585592.0,45585592.0,,,,,,,,2091258.0,,,,,,,,,,,,90463.0,,,,,,,,,,,,,,,,,,,,,,,,,,-25440.0,,-295467.0,,61195.0,,,-25498.0,,807161.0,,,148862.0,,,4407720,,,,,,,,,,,13536623.0,15605796.0,13244041.0,,,,,,,8129747.0,-244442.0,-4856749.0,,,,,,2016212.0,,,,,,,,,,,,,,,,,,,,,7043870.0,,,,,,,,,,,,,,,4454.0,,,,,17238429.0,,,,,,,,,,4823222.0,,,1263189.0,,,,,,,,,,2946749.0,,,,,,,,,,,,,,,,,,,,,,,,,,3215457.0,,,,,,,,,,,,,,,31124425.0,,,,,,,,,,,,,,,,,,,,,0
57,7055348,,,8458176,,1306106.0,,,,,,,,,,,,,,15605796.0,15003735.0,,,,,,109781.0,,10043546.0,,,,,,,,,,2.5,,,,,59611.0,,,,,,4491213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6041302.0,,,,,,-142116.0,,859937.0,,327187.0,,,1329721.0,,-414525.0,349765.0,,235197.0,,,4407720,,,,,,,,,,,13536623.0,15605796.0,,,,,,,,19528458.0,-488557.0,-8128613.0,,-644765.0,,,,4224301.0,,,,,,,,,,,,,,,,,,,,,7043870.0,,,,,,,,68519.0,,,,,,,4454.0,2760987.0,,,,2900000.0,,,,,,,,,,91666.0,,,881179.0,,,,,,,,,,5954287.0,,,4985955.0,,,,,,,,,,,,,,,,,,,,,,,5521351.0,,,,,,,,,,,,,,,30765915.0,,,,,,,,,,,,,,,,,,,,,0
58,7055348,,,8458176,,1306106.0,,59453861.0,,,,,,,0.0,,,,,15605796.0,16629486.0,,,,,,,,,,,,,,,,,,,,,,,73321.0,,,,,,,,,,,,,,,,,,96279.0,,,,,,,-0.28,,,,,,,,,,,,2448247.0,1725403.0,,,,,,,,,,,,,,,,98280.0,,,,,4407720,,,,,,,,,,,13536623.0,15605796.0,14741704.0,,,,,,,,,,-1275676.0,-98280.0,,,,,-10523162.0,,,,,,,,,,,,,,,,,,,,7043870.0,,,,,,,,,,,,,,,2227.0,2262704.0,,,,,,,,,,,,,,91666.0,,,1010183.0,,,,,,,,,,,,,1497594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
59,7708547,,,8221373,,1361920.0,,67010711.0,,,,,,,0.0,,,,,,23271259.0,,,,,,1192119.0,,-4161545.0,,,,,,,,,,0.001,200000000.0,73322472.0,73322472.0,,87464.0,,,,,,,,,,,,,,,,,,192559.0,,,,,,,-0.12,,,,,,,,,,,,550732.0,8125182.0,,,,,,,,,,,,,,,,465336.0,,,,,5037575,,,,,,,,,,,14969046.0,,15387565.0,,,,,,,,-68519.0,,-2787681.0,-757217.0,,,,,-2750876.0,,,,,,,,,,,,,,,,,,,,7531935.0,,,,,,,,,,,,,100000000.0,,3327.0,2928085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7211399.0,,,,,,,,,,,,,,,,,,,,,,,3307488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
60,7984651,,,10983231,,1388349.0,,80857742.0,,,,,,,271350.0,,,,,16266924.0,23271259.0,,,,,,1192119.0,,-6858900.0,,,,,,,,,,,200000000.0,73637115.0,73637115.0,,87464.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,,,,,,,,,,,,550732.0,,,,,,,1648807.0,,3541095.0,,122360.0,,,1487860.0,,,,,,,,6277844,,,,,,,,,,,17102284.0,16266924.0,21920686.0,,,,,,,3377405.0,,-7328002.0,-2787681.0,,,,,5864021.0,,,,,,,,,,,,,,,,,,,,,6391316.0,,,,,,,,152877.0,,,,,100000000.0,,,2928085.0,,,,4899998.0,,,,,,,,,,4914888.0,,,1010183.0,,,,,,,,,,8927976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31932168.0,,,,,,,,,,,,,,,,,,,,,0
